Company_ID,Company_Name,Industry,Headquarters_City,Country,Ownership_Type,Customer_Segment,Primary_Cloud,Risk_Rating,Year_Founded,Incorporation_Date,Last_Funding_Date,Employees,Annual_Revenue,Profit_Margin,Market_Share,Product_Lines,R&D_Spending,Average_Salary,Training_Hours_Per_Employee,Employee_Satisfaction,Adoption_Rate_AI,Adoption_Rate_Cloud,Adoption_Rate_Blockchain,CEO_Tenure_Years
284194.0,Bright Soft 952,FinTech,Mumbai,UAE,Public,B2B2C,Azure,Medium,2008.0,2008-02-09,2024-12-23,8992.0,143608148.62,17.08,30.79,6.0,26830508.81,1473909.9,16.9,3.88,10.23,23.53,69.68,3.0
251421.0,Smart Corp 407,AI/ML,Mumbai,Germany,Public,SME,AWS,Medium,2017.0,2017-10-21,2018-11-12,48325.0,218881650.84,38.26,28.33,3.0,6057288.06,3224292.64,19.8,3.13,74.52,21.6,27.39,9.0
399988.0,Cyber Labs 607,HealthTech,Chennai,USA,Subsidiary,B2B,Azure,High,2008.0,2008-08-15,2020-06-16,48644.0,225433555.45,23.2,23.73,22.0,5907001.35,4187126.3,15.5,3.07,84.13,40.76,61.58,4.0
460775.0,Blue Works 714,FinTech,Pune,UK,Private,B2B2C,AWS,Medium,1995.0,1995-06-02,2018-05-30,1812.0,148741441.63,7.51,21.91,1.0,22306814.31,1793290.8,25.5,2.21,31.61,81.89,44.91,17.0
882562.0,Smart Works 816,Cybersecurity,Mumbai,Canada,Subsidiary,B2B,GCP,Low,1992.0,1992-10-06,2009-06-30,32037.0,296157971.98,16.76,11.15,20.0,112220287.64,2461865.72,84.2,2.53,64.56,31.92,70.63,17.0
378325.0,Bright Systems 356,Cloud Services,Chennai,USA,Subsidiary,B2B,Azure,High,2020.0,2020-03-09,2025-05-03,15900.0,143398772.64,30.88,28.59,22.0,3021329.63,2298783.94,100.5,4.76,34.22,15.63,42.22,23.0
707718.0,Secure Innovations 678,Gaming,Kolkata,UK,Startup,B2B2C,IBM Cloud,Medium,2022.0,2022-02-19,2023-08-25,12162.0,162214432.32,8.97,17.6,16.0,8232197.17,1046206.53,52.0,5.0,94.09,21.72,41.41,23.0
127112.0,Vertex Labs 519,SaaS,,Canada,Public,Enterprise,AWS,High,2024.0,2024-04-24,2025-09-18,24108.0,244348468.89,25.61,2.57,23.0,40688348.59,2820279.24,84.7,4.36,8.11,86.43,46.23,2.0
652589.0,Alpha Soft 870,SaaS,Noida,UK,Private,B2C,Multi-Cloud,Low,2004.0,2004-01-02,2024-04-05,25920.5,146723886.0,29.81,11.02,11.0,1397220.33,3446307.87,28.0,2.93,58.92,66.41,59.95,9.0
733125.0,Logic AI 109,Cybersecurity,Kolkata,Germany,Private,B2B,AWS,High,2019.0,2019-01-08,2020-07-07,38940.0,234756697.39,15.75,32.74,13.0,34682062.07,4159186.8,116.9,3.27,20.48,32.53,77.18,9.0
338877.0,Logic Digital 651,FinTech,Delhi,India,Public,B2B2C,GCP,Very High,2009.0,2009-08-12,2018-08-04,531.0,201135247.75,29.76,29.79,10.0,47193501.16,3888290.67,45.2,4.24,71.24,59.42,5.89,5.0
946032.0,Fusion Solutions 446,Cloud Services,Pune,UAE,Startup,B2B,Azure,Very High,2019.0,2019-03-06,2020-05-24,47354.0,283357203.02,37.37,34.37,3.0,13225947.43,2491079.46,102.3,4.91,21.36,56.95,4.27,15.0
717888.0,Quantum Infotech 989,Enterprise Software,Kolkata,Singapore,Public,B2C,IBM Cloud,Medium,2009.0,2009-09-26,,32971.0,187447550.68,20.88,22.02,9.0,19974440.63,3347970.33,113.7,3.42,26.89,68.33,75.0,15.0
756882.0,Next Services 794,FinTech,Kolkata,UK,Private,B2B,IBM Cloud,Medium,2013.0,2013-12-21,2023-05-29,40435.0,181182891.5,17.32,8.74,12.0,10478677.99,3683211.99,104.4,4.51,50.98,30.75,42.39,3.0
511820.0,Global Stack 447,Gaming,Kolkata,Australia,Startup,B2B2C,IBM Cloud,High,2002.0,2002-04-11,2014-02-19,1574.0,133663936.35,12.05,5.78,23.0,13321360.64,2423303.73,12.7,4.93,90.08,86.93,49.19,19.0
183816.0,Bright Tech 331,Cloud Services,Pune,Germany,Private,B2B2C,AWS,Medium,2002.0,2002-07-24,2017-05-08,34938.0,177808317.85,26.17,6.62,14.0,8035262.24,873253.0,79.8,4.63,24.69,37.53,38.59,3.0
295857.0,Blue Labs 286,Cloud Services,Hyderabad,Singapore,Startup,SME,Azure,Very High,1986.0,1986-05-27,1993-06-30,15098.0,124716500.94,37.19,0.79,1.0,14872778.92,2195516.13,18.8,2.76,18.41,71.78,7.49,6.0
169153.0,Fusion Analytics 769,Enterprise Software,Ahmedabad,Germany,Startup,B2C,GCP,Medium,2019.0,2019-10-12,2021-05-04,35161.0,183582358.93,14.99,13.73,18.0,10765569.09,3854159.96,5.7,2.12,75.58,11.44,61.45,4.0
444734.0,Fusion Corp 345,Gaming,Bengaluru,Australia,Public,SME,AWS,High,2000.0,2000-09-22,2003-05-13,37954.0,157208785.01,17.85,6.78,17.0,6592503.88,2846229.76,11.0,3.53,51.56,43.17,59.78,24.0
489929.0,Tech AI 872,Enterprise Software,Bengaluru,Australia,Private,B2C,AWS,Low,2020.0,2020-03-08,2025-07-06,34058.0,179427314.37,18.27,14.47,9.0,4709265.57,3370279.35,110.4,3.64,89.8,41.3,24.94,13.0
314197.0,Alpha Networks 500,E-commerce,Ahmedabad,Australia,Subsidiary,B2B,GCP,Medium,2017.0,2017-09-02,2022-07-01,110.0,138541153.18,24.43,32.73,9.0,22455927.03,1159598.89,109.5,2.68,18.64,58.37,24.5,13.0
429263.0,Cyber Digital 817,AI/ML,Bengaluru,UAE,Subsidiary,B2B,Azure,Medium,1988.0,1988-02-15,2002-08-31,9180.0,117817554.71,11.14,15.13,23.0,3524716.97,4353784.85,31.0,2.93,65.07,16.47,67.03,11.0
437906.0,Next Apps 287,Cybersecurity,Mumbai,Canada,Startup,SME,AWS,Medium,2017.0,2017-05-11,2018-12-20,18073.0,177744637.4,34.89,30.74,10.0,10183255.71,2056730.17,67.9,4.32,26.66,80.32,5.79,5.0
827497.0,Zen Tech 570,HealthTech,Gurugram,India,Private,SME,AWS,Medium,1998.0,1998-09-15,1999-05-11,45130.0,205607094.27,13.82,21.23,19.0,3210197.48,3079905.64,114.8,3.46,19.58,29.38,70.49,1.0
332611.0,Tech Infotech 971,EdTech,Delhi,India,Startup,SME,AWS,Medium,2005.0,2005-06-07,2012-07-16,13400.0,165724870.39,30.21,8.72,15.0,8376670.69,477376.24,62.1,3.02,68.56,70.26,20.53,9.0
520329.0,Cyber Labs 248,E-commerce,Noida,UK,Private,B2C,AWS,High,2004.0,2004-10-26,2011-10-26,24404.0,173197081.26,22.53,12.52,5.0,13055849.24,922008.98,50.3,3.91,60.21,81.49,47.44,17.0
766674.0,Logic AI 569,EdTech,Chennai,Germany,Subsidiary,B2C,AWS,High,1992.0,1992-12-20,2003-11-19,45236.0,243015955.64,25.44,3.03,15.0,27549721.25,3606340.51,60.6,3.99,75.2,60.01,74.88,22.0
509050.0,Blue AI 662,Gaming,Ahmedabad,UK,Public,B2C,IBM Cloud,Medium,1991.0,1991-08-12,2018-07-17,28195.0,181006253.59,9.18,11.74,20.0,21966704.79,4368674.73,95.9,4.33,33.78,75.94,54.25,1.0
191160.0,Global Stack 812,Gaming,Noida,Canada,Private,B2B,Multi-Cloud,Medium,1987.0,1987-08-25,2024-10-21,34070.0,235242968.66,31.4,23.75,23.0,17320821.7,1712226.96,59.9,2.55,46.66,68.91,33.15,3.0
162281.0,Tech Labs 302,E-commerce,Hyderabad,USA,Private,B2C,Azure,Medium,2001.0,2001-04-24,2012-12-30,20637.0,121322167.11,9.54,2.62,2.0,26643626.03,552441.01,95.1,4.25,42.71,41.64,55.16,15.0
614314.0,Blue Corp 709,AI/ML,Ahmedabad,Australia,Public,SME,Multi-Cloud,Medium,2017.0,2017-03-01,2022-08-07,41181.0,212145678.3,6.54,7.27,13.0,15526542.92,1879553.07,54.6,3.84,96.52,81.99,27.52,21.0
603601.0,Blue Platforms 680,Cloud Services,Gurugram,Germany,Private,Enterprise,AWS,Medium,1996.0,1996-01-08,2021-04-17,9700.0,146758598.8,23.87,13.41,24.0,22490479.26,471619.33,34.0,2.27,32.18,36.23,22.18,23.0
937481.0,Bright Digital 485,SaaS,Bengaluru,UK,Private,B2C,Multi-Cloud,Medium,2006.0,2006-06-21,2025-10-30,19983.0,226092653.07,30.37,34.37,16.0,8977519.76,1188729.68,42.5,4.35,32.42,60.84,79.73,10.0
235570.0,Secure Infotech 353,E-commerce,Chennai,Germany,Subsidiary,B2C,AWS,Medium,2006.0,2006-12-01,2014-07-07,20631.0,178390130.72,4.0,27.49,15.0,4386553.21,3485135.26,13.9,3.21,37.97,76.34,60.06,8.0
222424.0,Logic Services 339,FinTech,Chennai,UK,Startup,B2C,GCP,Medium,2014.0,2014-01-25,2023-06-10,23443.0,166886034.14,4.78,25.7,10.0,11417995.32,4242062.43,62.2,3.06,57.51,43.73,51.58,12.0
340495.0,Vertex Stack 278,Cloud Services,Delhi,UAE,Private,Enterprise,Azure,Very High,2022.0,2022-12-24,2024-09-21,23101.0,137037448.78,34.11,4.16,14.0,8701130.84,758541.25,22.0,3.4,28.47,36.95,28.42,22.0
813351.0,Smart Tech 237,Cloud Services,Bengaluru,UK,Private,B2B,GCP,Very High,2022.0,2022-02-07,2025-12-21,26262.0,183343391.52,34.36,27.36,10.0,1956154.56,2687393.19,98.3,3.1,90.12,50.88,3.93,15.0
429585.0,Neo Dynamics 324,Gaming,Bengaluru,India,Public,B2B,GCP,Medium,1992.0,1992-04-14,2015-01-27,49132.0,248533352.77,11.81,27.51,14.0,5156418.38,1440911.47,53.4,3.08,29.71,82.8,2.48,9.0
951402.0,Neo Services 974,E-commerce,Noida,UAE,Private,B2C,Multi-Cloud,Very High,2011.0,2011-01-05,2018-04-11,4140.0,160069268.95,26.61,21.08,23.0,4908906.78,970142.42,93.0,4.44,88.31,92.76,44.33,24.0
391845.0,Quantum Dynamics 222,FinTech,Bengaluru,USA,Private,SME,AWS,High,2011.0,2011-02-02,2017-03-11,7010.0,159545751.01,19.73,34.66,9.0,19393570.25,1297818.94,114.8,2.46,14.62,58.51,60.96,10.0
778252.0,Global Tech 742,HealthTech,Noida,UAE,Private,B2C,GCP,Medium,2018.0,2018-09-14,2023-03-06,35822.0,195936161.69,27.31,11.45,14.0,24602116.94,2768828.58,102.7,4.91,66.06,68.87,42.99,20.0
560548.0,Bright Infotech 612,EdTech,Mumbai,UAE,Subsidiary,B2B2C,AWS,High,2005.0,2005-08-24,2007-11-27,21570.0,237522991.16,36.52,32.95,3.0,15642025.69,667051.46,114.4,3.71,89.35,90.39,67.26,9.0
740782.0,Smart Works 853,E-commerce,Chennai,UK,Subsidiary,B2B2C,AWS,High,2014.0,2014-10-04,2017-12-29,49531.0,226055734.92,5.19,32.02,20.0,6832029.01,2180296.24,70.3,2.63,20.69,18.77,2.67,15.0
898939.0,Cyber Platforms 233,Enterprise Software,Hyderabad,UK,Startup,B2C,AWS,High,2017.0,2017-11-27,2022-06-04,36458.0,183356734.98,33.12,0.5,16.0,13321738.14,954434.19,24.0,2.48,95.05,30.65,29.34,23.0
537365.0,Vertex Networks 310,E-commerce,Ahmedabad,India,Private,SME,Azure,Medium,2012.0,2012-02-19,2025-09-26,28520.0,156474905.03,21.72,15.81,2.0,4301119.84,1517975.91,112.6,3.82,47.12,73.09,18.97,21.0
810197.0,Tech Services 130,Enterprise Software,Ahmedabad,USA,Private,B2B2C,Multi-Cloud,Medium,2017.0,2017-01-14,2025-06-06,20541.0,228038913.72,24.57,34.2,10.0,22557909.0,1182092.75,104.9,3.94,92.95,83.31,35.78,21.0
623096.0,Next Systems 998,Enterprise Software,Ahmedabad,Germany,Public,B2C,Multi-Cloud,Medium,1989.0,1989-03-08,2003-01-31,1391.0,116765691.82,28.16,3.7,3.0,17336430.03,4020199.55,104.4,2.25,67.94,86.28,5.79,1.0
900061.0,Cloud Services 300,Cybersecurity,Chennai,India,Private,Enterprise,Multi-Cloud,High,2003.0,2003-05-28,2011-01-24,44673.0,220402903.58,38.9,19.22,11.0,4980639.94,3302846.46,84.7,2.8,33.05,46.94,76.33,2.0
711480.0,Innova AI 106,Cloud Services,Chennai,Australia,Private,Enterprise,GCP,Medium,1988.0,1988-07-23,2022-12-27,24841.0,153949654.83,4.27,34.27,11.0,7967182.74,3960696.57,76.9,4.41,22.51,17.95,17.86,19.0
377300.0,Tech Platforms 481,Cybersecurity,Ahmedabad,Germany,Public,B2B,GCP,Very High,2019.0,2019-06-11,2025-01-28,388.0,151912205.51,3.18,19.49,21.0,54216105.41,1972197.62,6.7,2.24,33.25,48.96,73.78,14.0
534611.0,Global Stack 349,SaaS,Ahmedabad,UK,Private,B2B,GCP,Medium,2001.0,2001-05-08,2005-05-08,5945.0,91649214.23,9.13,6.72,21.0,11978375.41,1684994.8,91.0,4.58,13.65,30.54,34.07,8.0
162521.0,Quantum Systems 259,E-commerce,Chennai,Canada,Startup,B2B,IBM Cloud,High,2012.0,2012-04-05,2026-02-11,12304.0,188688201.02,41.46,20.42,22.0,12538132.44,1960407.5,15.5,4.01,18.38,35.92,78.84,6.0
726562.0,Global Works 842,FinTech,Mumbai,Canada,Private,Enterprise,AWS,High,2014.0,2014-02-05,2017-05-15,11394.0,84813192.81,30.6,7.23,13.0,7780487.04,476047.6,34.9,3.36,14.73,78.73,44.32,12.0
923479.0,Data Corp 504,HealthTech,Mumbai,Singapore,Subsidiary,B2B,AWS,Very High,2013.0,2013-03-15,2024-06-14,1800.0,91258063.58,26.59,18.24,7.0,1751955.35,3371287.53,68.4,3.1,44.33,16.72,74.47,15.0
915245.0,Data Systems 156,E-commerce,Chennai,USA,Startup,B2B2C,IBM Cloud,Very High,1990.0,1990-06-14,1996-06-01,2471.0,99706341.08,3.88,2.68,23.0,6915006.98,1834067.07,56.9,2.16,78.99,83.65,0.43,14.0
567933.0,Innova Platforms 88,SaaS,Pune,Australia,Public,B2B,Azure,Low,2019.0,2019-09-12,2022-04-30,39937.0,245930661.26,37.16,21.23,17.0,23580092.55,1684627.59,6.8,4.49,18.15,48.06,59.86,21.0
668860.0,Blue Works 572,E-commerce,Gurugram,Australia,Private,B2C,AWS,Very High,2021.0,2021-08-10,2024-08-06,5369.0,112856940.58,34.51,18.14,2.0,7475904.59,2852378.37,99.8,2.51,17.12,63.05,72.24,1.0
890093.0,Logic Analytics 795,Enterprise Software,Noida,Germany,Subsidiary,B2C,GCP,High,2008.0,2008-05-28,2011-09-10,15946.0,147264708.51,28.59,25.93,12.0,17925764.85,2188624.64,106.1,3.0,64.84,17.98,11.18,11.0
392572.0,Pixel Corp 462,AI/ML,Chennai,Canada,Public,SME,IBM Cloud,High,2013.0,2013-02-06,2020-10-28,11968.0,162354320.21,15.57,22.11,10.0,32628828.45,4421457.81,83.4,3.75,23.34,40.02,7.69,3.0
178115.0,Fusion Platforms 881,E-commerce,Hyderabad,India,Public,SME,GCP,Low,2015.0,2015-12-23,2022-10-07,25114.0,190435809.79,4.82,19.28,18.0,26072473.77,1860637.48,67.2,2.81,14.08,17.98,33.97,19.0
518840.0,Bright Innovations 313,AI/ML,Kolkata,UK,Public,SME,IBM Cloud,Medium,2019.0,2019-01-07,2023-09-04,46667.0,221787151.71,25.2,24.17,22.0,9383031.36,2916972.95,115.5,3.54,20.52,95.58,74.69,18.0
176199.0,Bright Systems 625,HealthTech,Kolkata,India,Private,B2B,AWS,Very High,2017.0,2017-03-03,2025-12-22,27985.0,195487629.76,30.79,5.12,11.0,5351838.3,1677769.51,18.8,4.45,90.91,81.85,43.39,20.0
218410.0,Neo Dynamics 641,Cloud Services,Hyderabad,Canada,Public,SME,GCP,Low,2005.0,2005-04-12,2014-11-21,37691.0,186296874.96,5.77,20.88,16.0,2900525.6,4461439.42,89.9,3.46,81.4,50.91,42.2,2.0
864484.0,Cyber Tech 677,Cybersecurity,Ahmedabad,UK,Public,B2B2C,Azure,Medium,2016.0,2016-09-02,2024-08-05,29761.0,152850522.6,27.35,6.11,17.0,746597.94,2224955.24,19.8,4.85,37.93,29.9,11.29,7.0
647191.0,Data Networks 246,EdTech,Delhi,USA,Public,B2C,,Medium,2007.0,2007-05-09,2011-11-25,4856.0,182161677.95,13.45,32.4,19.0,41411027.72,2999928.12,48.9,4.56,65.99,93.08,0.06,8.0
939472.0,Quantum Services 77,Cybersecurity,Gurugram,USA,Startup,B2C,AWS,High,2017.0,2017-01-13,2023-01-27,41410.0,205566283.28,32.57,2.48,18.0,15677074.75,919558.85,72.3,3.07,54.97,40.67,64.81,19.0
974905.0,Quantum Soft 419,Cybersecurity,Gurugram,Canada,Public,B2C,GCP,Medium,1987.0,1987-09-24,2014-09-05,12232.0,145192034.32,23.58,15.12,3.0,6743117.29,3405399.28,89.8,3.26,67.97,24.33,7.01,22.0
315281.0,Fusion AI 299,Cloud Services,Mumbai,USA,Public,Enterprise,GCP,Medium,2002.0,2002-04-04,,22347.0,178539231.7,7.16,24.38,21.0,6369101.14,1503761.24,5.4,3.33,68.49,60.12,50.71,15.0
700947.0,Cloud Analytics 296,Enterprise Software,Chennai,Germany,Subsidiary,B2B,Multi-Cloud,Medium,2009.0,2009-02-26,2013-02-19,19591.0,218298545.42,23.06,16.08,16.0,21444340.29,2239314.34,35.0,3.92,63.47,94.0,73.17,10.0
991594.0,Smart Stack 73,EdTech,Pune,Germany,Subsidiary,SME,Multi-Cloud,Medium,2015.0,2015-02-01,2016-09-09,28971.0,149003256.98,17.83,3.31,6.0,8162698.33,4020845.56,66.9,2.93,29.75,10.34,16.69,22.0
486950.0,Blue Tech 807,SaaS,Pune,UAE,Private,B2B2C,AWS,Medium,1987.0,1987-04-05,1998-11-21,16824.0,130884619.72,9.21,19.41,12.0,11112527.08,4379265.31,66.3,4.91,8.63,31.19,53.22,1.0
820091.0,Bright Dynamics 436,HealthTech,Ahmedabad,Canada,Private,B2C,Azure,High,2024.0,2024-07-12,2025-12-18,44863.0,305126855.32,35.66,22.49,11.0,30306038.95,2140745.62,78.3,3.87,47.37,93.52,6.3,6.0
732662.0,Neo Services 231,Gaming,Chennai,Singapore,Subsidiary,B2B,GCP,High,2008.0,2008-11-21,2010-11-20,37248.0,209407452.32,2.44,24.66,15.0,14149370.77,3822690.94,39.9,3.26,87.86,25.23,48.3,13.0
976731.0,Innova Tech 847,Gaming,Hyderabad,India,Startup,B2C,Azure,Medium,2016.0,2016-10-19,2019-11-27,8870.0,123089766.58,14.49,13.13,15.0,6609563.18,618730.88,67.2,3.97,57.96,20.08,13.11,14.0
671277.0,Innova Labs 62,HealthTech,Hyderabad,India,Public,Enterprise,GCP,Very High,2006.0,2006-02-01,2008-06-12,24120.0,149079901.82,2.5,19.77,16.0,928467.86,3875053.52,26.8,3.25,82.41,60.75,58.88,3.0
350527.0,Quantum Platforms 610,AI/ML,Chennai,India,Private,B2B2C,IBM Cloud,High,2007.0,2007-04-21,2017-12-11,4282.0,121899756.84,5.84,15.83,10.0,9289679.38,2980992.32,26.5,4.47,97.22,86.7,24.1,11.0
937290.0,Bright Platforms 450,Enterprise Software,Mumbai,Singapore,Private,B2B,Azure,Medium,1986.0,1986-03-03,2004-11-15,11172.0,121548052.7,13.88,23.55,12.0,12885213.24,2403695.29,71.3,3.75,20.22,52.46,37.07,3.0
430759.0,Neo Stack 706,AI/ML,Pune,Canada,Startup,B2B2C,,High,2011.0,2011-02-02,2022-05-04,15073.0,154415242.96,4.17,20.47,13.0,1389833.95,4048851.19,83.8,2.22,69.34,98.52,47.95,19.0
273340.0,Smart Corp 966,E-commerce,Kolkata,UK,Public,B2B2C,GCP,High,1986.0,1986-01-06,2015-09-29,8057.0,117368324.03,25.87,18.45,4.0,8410075.49,3865882.61,18.8,2.61,67.71,70.45,13.7,10.0
658435.0,Next Infotech 553,Enterprise Software,Mumbai,Singapore,Public,B2C,Azure,Medium,2010.0,2010-07-27,2019-11-10,17955.0,126508711.61,5.47,8.81,7.0,3180347.23,1617474.89,19.1,4.61,96.14,16.59,59.33,15.0
568861.0,Global Stack 83,EdTech,Mumbai,Canada,Private,B2C,Azure,Very High,2001.0,2001-08-01,,41836.0,223672094.08,30.07,0.17,22.0,8604899.59,3645102.37,70.0,3.73,96.66,98.36,24.21,11.0
569865.0,Zen Systems 911,HealthTech,Ahmedabad,Singapore,Public,Enterprise,AWS,Low,2024.0,2024-11-14,2025-03-30,29448.0,159808920.06,4.11,6.18,2.0,10699115.22,807912.83,36.1,4.86,68.86,46.3,52.99,15.0
757685.0,Logic Apps 619,AI/ML,Kolkata,UK,Startup,Enterprise,Azure,Very High,2017.0,2017-06-07,2020-02-06,34318.0,173247475.58,4.37,4.19,15.0,21484903.73,3773332.14,50.1,2.31,27.66,35.58,12.66,24.0
709649.0,Next Soft 94,Enterprise Software,Kolkata,UAE,Startup,SME,GCP,High,1993.0,1993-05-09,2014-01-03,6787.0,207192690.44,14.21,15.77,8.0,50665371.62,3169368.03,51.1,2.96,79.27,59.65,55.05,13.0
147240.0,Blue Soft 784,Cybersecurity,Hyderabad,UAE,Public,SME,Multi-Cloud,Medium,2023.0,2023-03-02,2025-09-20,36112.0,231077298.59,37.86,21.47,7.0,22764083.58,760251.96,25.5,2.66,14.95,37.08,10.26,5.0
571578.0,Next Systems 782,FinTech,Noida,Singapore,Subsidiary,Enterprise,,Medium,2013.0,2013-10-20,2019-07-07,25560.0,151693625.56,27.66,7.54,15.0,18318395.34,3200628.71,5.2,3.71,77.61,17.69,34.03,4.0
894398.0,Quantum AI 532,Enterprise Software,Bengaluru,India,Startup,Enterprise,,Low,2010.0,2010-11-10,2022-03-10,19476.0,206461701.73,32.81,32.87,23.0,12795742.91,2780129.03,103.1,3.21,89.65,10.13,19.78,13.0
884614.0,Fusion Tech 186,Cloud Services,Gurugram,India,Subsidiary,B2C,GCP,Very High,2019.0,2019-07-18,2025-05-16,37315.0,136387354.4,7.66,0.33,14.0,8522972.03,2837655.41,87.2,2.56,40.6,50.01,59.87,9.0
274386.0,Bright Innovations 651,E-commerce,Kolkata,UAE,Startup,B2B2C,IBM Cloud,Medium,2009.0,2009-01-03,2016-04-10,17900.0,173332073.59,35.37,27.05,8.0,2832066.03,1592542.13,84.4,3.96,63.65,84.48,20.96,17.0
220957.0,Global Labs 482,AI/ML,Hyderabad,USA,Public,B2B,GCP,Medium,2008.0,2008-07-05,2018-05-28,664.0,121433146.8,2.33,21.92,12.0,9273605.76,1492638.52,67.8,3.66,45.0,60.94,70.54,2.0
625762.0,Vertex Innovations 342,SaaS,Delhi,UK,Private,B2B2C,,Low,1997.0,1997-04-21,2021-08-02,21826.0,156351759.84,10.52,13.14,13.0,3165004.22,3526393.96,85.6,2.9,45.71,98.93,71.35,24.0
428982.0,Alpha Works 879,Cybersecurity,Ahmedabad,India,Private,SME,Multi-Cloud,High,1991.0,1991-04-21,2016-05-21,24127.0,179745196.47,26.64,1.86,11.0,47454777.3,1452935.27,112.6,3.49,33.86,35.53,15.72,5.0
956030.0,Quantum Apps 422,Gaming,Hyderabad,UK,Subsidiary,Enterprise,Azure,Medium,2020.0,2020-01-13,2025-05-21,9424.0,154827453.26,22.27,22.0,17.0,26842482.01,2229675.23,81.6,4.26,75.88,34.96,49.11,16.0
635162.0,Global Platforms 679,Gaming,Bengaluru,Singapore,Private,SME,Azure,Low,2004.0,2004-12-12,2015-10-05,35485.0,225428697.83,41.37,13.56,17.0,12530858.38,3248634.89,35.5,2.7,92.06,24.22,7.02,7.0
517983.0,Prime Services 38,Enterprise Software,Kolkata,India,Startup,B2B,IBM Cloud,Medium,1985.0,1985-09-26,2011-09-28,30957.0,203195476.0,3.21,32.78,24.0,23923313.02,726426.63,70.6,2.95,92.49,24.6,31.32,1.0
513512.0,Fusion Labs 323,E-commerce,Delhi,UAE,Private,SME,AWS,Low,1992.0,1992-06-19,2015-07-16,13459.0,147936863.56,41.94,19.02,4.0,18490137.3,2837648.37,55.9,3.1,21.25,35.38,57.07,12.0
423961.0,Next Apps 119,E-commerce,Hyderabad,Singapore,Subsidiary,B2B,GCP,High,2000.0,2000-06-13,2013-02-17,16564.0,220272105.27,26.95,32.89,21.0,17457628.79,2816443.13,69.0,4.27,86.35,80.56,52.75,21.0
712860.0,Prime Infotech 845,HealthTech,Gurugram,UK,Private,B2C,AWS,High,1998.0,1998-03-01,2013-04-21,29916.0,201812193.57,24.35,7.79,8.0,9635595.33,3205337.71,64.5,4.56,73.58,90.61,49.98,11.0
564182.0,Tech Services 474,EdTech,Mumbai,USA,Public,B2B2C,IBM Cloud,Medium,1996.0,1996-10-08,1998-04-26,3033.0,129945678.01,4.38,25.43,5.0,18259130.07,1916705.19,103.8,3.19,28.51,96.78,22.6,12.0
151210.0,Logic Systems 193,Enterprise Software,Gurugram,Australia,Private,SME,Azure,Medium,2007.0,2007-05-02,2026-02-19,31755.0,138522011.96,12.93,21.64,16.0,14139673.6,2240817.07,80.0,2.96,11.26,30.67,30.24,19.0
838720.0,Pixel Digital 638,Cloud Services,Noida,Singapore,Subsidiary,Enterprise,Multi-Cloud,Medium,1999.0,1999-08-17,2016-01-13,20712.0,209642873.24,38.99,25.91,4.0,22660350.11,1752874.19,26.7,4.68,29.92,88.44,8.24,12.0
728110.0,Global Stack 779,AI/ML,Mumbai,Germany,Private,B2C,GCP,High,2012.0,2012-10-08,2016-07-31,23560.0,173203196.45,16.17,7.59,22.0,16127712.94,3713489.81,12.2,5.0,89.84,39.21,57.52,12.0
733088.0,Cloud Dynamics 274,E-commerce,Chennai,Germany,Startup,B2B,Azure,High,2018.0,2018-02-08,2021-09-14,12701.0,154178485.27,28.47,23.31,15.0,3755799.36,935504.12,53.8,4.04,63.89,20.04,40.31,14.0
252403.0,Secure Solutions 950,Enterprise Software,Pune,Canada,Subsidiary,Enterprise,AWS,High,1986.0,1986-05-18,2025-06-29,41048.0,267243538.44,41.98,17.48,12.0,5941977.26,4348111.21,6.8,4.97,72.06,87.43,56.7,2.0
413502.0,Smart Stack 902,Cloud Services,Pune,UK,Private,B2C,Azure,High,2016.0,2016-12-02,2025-07-27,28585.0,132559577.59,12.52,26.02,5.0,4858355.3,3002828.24,41.6,4.01,28.92,66.61,19.92,2.0
660208.0,Global Works 30,FinTech,Hyderabad,Germany,Public,B2B,IBM Cloud,Very High,2007.0,2007-04-19,2025-11-19,6690.0,145184483.83,25.04,11.51,23.0,27707932.2,4036317.57,47.3,4.23,71.9,24.66,25.96,4.0
384654.0,Zen Analytics 727,E-commerce,Kolkata,Germany,Public,B2C,IBM Cloud,Medium,2006.0,2006-07-12,2025-10-27,44597.0,259593237.44,29.86,31.16,16.0,19783620.47,2147548.98,48.2,3.23,7.62,48.25,26.74,20.0
481599.0,Quantum Platforms 565,Cybersecurity,Delhi,India,Private,SME,IBM Cloud,High,2009.0,2009-03-06,2015-04-22,15367.0,136272811.0,8.59,3.04,14.0,51404528.11,1762344.19,117.6,3.36,39.9,35.57,2.06,23.0
132874.0,Tech Services 418,FinTech,Chennai,UAE,Subsidiary,B2B2C,Azure,Medium,2006.0,2006-10-11,2025-01-30,7614.0,149921191.03,7.95,28.27,10.0,1366056.49,4092975.82,39.9,2.52,63.29,75.57,27.28,16.0
123489.0,Data Analytics 862,SaaS,Bengaluru,USA,Startup,B2B,GCP,Medium,2006.0,2006-12-23,2015-01-18,27395.0,190040615.04,20.25,30.16,7.0,13614662.64,805379.42,35.5,3.51,18.59,50.35,64.26,10.0
